R0,amplitude,gamma,mu,sigma,rho,psi,iota,S_0,E_0,R_0,I_0,spanLogLik,LogLik
44.21604741,0.486232981,73.05,0.314269231,45.66,0.676625546,0.41014365,3.505244214,0.901365237,3.00E-07,0.098634278,1.84E-07,43.93207377,-3866.402217
42.81975077,0.495142952,73.05,0.259806698,45.66,0.65527995,0.38775705,1.36E-06,0.003189505,0.035465161,0.039646499,0.921698835,34.78537853,-3866.451913
36.74372147,0.530954953,73.05,0.146554036,45.66,0.56952144,0.38871383,2.849135693,0.18312174,0.079013619,0.720867375,0.016997266,12.37014713,-3866.496655
29.5838449,0.50246079,73.05,0.002030643,45.66,0.411971347,0.455102162,3.762857719,0.577407944,0.000174034,0.422192701,0.00022532,26.2130335,-3866.541954
36.58158756,0.487859392,73.05,0.152247689,45.66,0.581599455,0.358254177,3.579806471,6.08E-05,4.91E-06,0.999934186,1.40E-07,35.24621892,-3866.666302
43.98419814,0.520844843,73.05,0.298766021,45.66,0.735121488,0.365721004,2.905413435,0.023138795,0.029255992,0.76929768,0.178307533,26.45540872,-3866.757076
38.51953626,0.502757877,73.05,0.184616696,45.66,0.617550046,0.355071479,3.74516894,0.002229559,5.50E-05,0.607398987,0.390316467,21.44211608,-3866.808714
34.7401692,0.499800611,73.05,0.117179068,45.66,0.530456582,0.376935857,5.438452572,0.001975271,2.52E-05,0.9979918,7.72E-06,31.5335116,-3866.849207
44.33873917,0.497722029,73.05,0.260885247,45.66,0.596306065,0.44394385,4.75E-07,0.000115264,6.95E-06,0.856756008,0.143121775,38.76593439,-3866.961685
38.48812538,0.507077278,73.05,0.185456764,45.66,0.589104792,0.374594295,3.525148997,0.000184586,3.13E-06,0.896675698,0.103136587,38.29276263,-3867.004806
28.81612683,0.510341917,73.05,0.001626484,45.66,0.450098219,0.399265686,7.038107616,0.000423723,0.000282326,0.998941982,0.00035197,22.99437742,-3867.03621
34.98091213,0.521505625,73.05,0.10734476,45.66,0.516379802,0.377923874,3.567694999,2.41E-06,2.84E-06,0.999985627,9.12E-06,41.49567319,-3867.184205
43.80048849,0.488709791,73.05,0.290732714,45.66,0.673573071,0.397236227,2.886485733,0.239121854,1.80E-05,0.457950996,0.302909189,26.8690424,-3867.333213
33.41791516,0.518529599,73.05,0.088894788,45.66,0.554629291,0.363696286,6.307007925,8.28E-05,4.96E-06,0.992313402,0.007598858,16.09907142,-3867.378485
42.99925648,0.520163087,73.05,0.273427206,45.66,0.658752749,0.388542232,4.551817923,0.101183385,7.33E-05,0.898707679,3.57E-05,22.96958049,-3867.430023
36.71145623,0.500565578,73.05,0.160349195,45.66,0.570079705,0.377777009,4.869779818,0.997778651,6.38E-09,0.002221097,2.45E-07,23.99341067,-3867.491192
51.49428026,0.500837736,73.05,0.439253201,45.66,0.891756545,0.377162343,1.436247308,0.887170414,2.44E-11,0.112829582,4.07E-09,22.82646089,-3867.629971
47.62849183,0.484237977,73.05,0.364353969,45.66,0.75074856,0.376936935,1.571658017,0.949862127,8.01E-06,0.050129702,1.58E-07,33.74655619,-3867.684145
43.34362177,0.506892251,73.05,0.283886783,45.66,0.705698779,0.356732118,2.643837301,5.12E-07,6.71E-07,0.999998817,5.00E-12,27.53439802,-3867.689236
34.63818381,0.501695925,73.05,0.097284287,45.66,0.501029773,0.402277567,3.344044914,0.556477344,0.02266519,0.420815478,4.20E-05,23.38075185,-3867.706125
35.5485817,0.517440166,73.05,0.118852531,45.66,0.509071205,0.395283259,5.508222056,0.304987128,3.23E-13,0.05667656,0.638336312,29.19196752,-3867.762894
37.01387253,0.515964444,73.05,0.138930552,45.66,0.522171354,0.417488841,3.407244391,1.92E-05,0.00270707,0.403033459,0.594240295,10.00882109,-3867.972377
49.28089368,0.520112787,73.05,0.383912476,45.66,0.820498217,0.350302751,1.322685746,0.874847598,3.60E-07,0.125151023,1.02E-06,26.2395968,-3868.205409
38.67948374,0.497958201,73.05,0.181075509,45.66,0.559910976,0.385833671,2.963908087,0.45016307,0.195482208,0.326991071,0.027363651,29.43931019,-3868.245675
42.61010804,0.515028746,73.05,0.258558137,45.66,0.658718431,0.365244615,2.906744774,0.061761227,0.02799329,0.849331847,0.060913636,29.01786866,-3868.299289
28.76936193,0.486004494,73.05,0.010344559,45.66,0.460280996,0.366718151,4.368457484,0.994633251,0.001399719,0.003964707,2.32E-06,48.9515926,-3868.347157
44.56865067,0.496023707,73.05,0.314009071,45.66,0.76918517,0.355830237,2.599475595,0.969537793,4.10E-06,0.030455722,2.38E-06,27.57248508,-3868.357954
30.7667246,0.484950146,73.05,0.03037669,45.66,0.482206586,0.369192359,4.086891384,0.02359134,8.90E-05,0.976319692,1.06E-08,25.14214792,-3868.416212
35.50691533,0.535858236,73.05,0.102823264,45.66,0.507124461,0.400040278,3.963431404,0.045411283,0.032541147,0.537127426,0.384920145,31.08734724,-3868.457542
49.54080286,0.501700842,73.05,0.414873089,45.66,0.834691832,0.400461072,2.255542213,0.048557706,3.52E-08,0.951442197,6.21E-08,16.69076302,-3868.473449
33.74811241,0.489586489,73.05,0.098125606,45.66,0.510601655,0.395311303,6.103693693,0.242284056,9.41E-08,0.757715846,4.01E-09,20.58059642,-3868.691797
43.79891127,0.519403124,73.05,0.287498473,45.66,0.671917875,0.401663134,3.04101603,0.981999615,0.00842042,0.009507236,7.27E-05,18.23024219,-3868.818693
44.4575443,0.509207288,73.05,0.290936414,45.66,0.690030472,0.363145158,1.735179204,0.953743612,4.51E-07,0.046236518,1.94E-05,34.75724747,-3868.98904
29.04464698,0.495905304,73.05,0.000227239,45.66,0.437523888,0.400601873,5.629924784,0.027229249,1.78E-05,0.972752374,6.19E-07,33.17941052,-3869.063672
38.53392538,0.521259969,73.05,0.172619812,45.66,0.590065448,0.367652699,3.709555754,0.286490783,0.010233304,0.692540331,0.010735582,25.6820047,-3869.142318
29.20020177,0.494748246,73.05,0.001400621,45.66,0.453250834,0.367208527,6.388164751,0.000453495,5.81E-06,0.999540633,5.82E-08,43.11653976,-3869.159601
40.90251577,0.512838432,73.05,0.225364252,45.66,0.641391298,0.352489956,2.165889068,0.000960154,0.004937738,0.38843295,0.605669158,41.36865613,-3869.250037
45.7955192,0.520857849,73.05,0.333436669,45.66,0.789984925,0.344260973,3.987229962,0.160247678,0.016625199,0.623451363,0.199675759,31.65801798,-3869.317685
46.30838427,0.477315483,73.05,0.345753615,45.66,0.793832459,0.34861854,1.352117936,0.181249587,2.40E-06,0.818729027,1.90E-05,35.02251157,-3869.343003
45.80126921,0.516499757,73.05,0.319937989,45.66,0.73979743,0.353986606,1.087123351,0.145333116,1.94E-05,0.854645221,2.21E-06,25.54217307,-3869.397024
47.79618907,0.473753746,73.05,0.367883745,45.66,0.781370245,0.362379846,5.61E-06,0.616650671,3.70E-06,0.383345618,1.49E-08,54.09657785,-3869.419779
32.78839663,0.489742017,73.05,0.079604312,45.66,0.516370288,0.364324853,4.347325689,0.015401047,7.62E-06,0.984589036,2.30E-06,40.86096249,-3869.431889
34.47352202,0.522719806,73.05,0.088959476,45.66,0.491972887,0.407478608,4.564077769,0.599327043,3.49E-06,0.400289268,0.000380195,28.0722264,-3869.667614
32.29945219,0.516794369,73.05,0.061729598,45.66,0.471318068,0.409552362,6.076228415,0.000222038,1.48E-13,0.06308444,0.936693522,28.60200648,-3869.726471
37.71281101,0.525774008,73.05,0.168416203,45.66,0.615670345,0.357198828,3.775204844,0.000447887,2.32E-05,0.999528914,7.24E-10,22.51536379,-3869.779593
30.26074376,0.526021009,73.05,0.01775351,45.66,0.459137206,0.378708434,7.219500274,0.976730305,0.02171369,0.001539908,1.61E-05,29.11607276,-3869.840753
39.09200507,0.481307081,73.05,0.195850538,45.66,0.577114815,0.393826584,2.33435082,0.531475871,0.467173244,0.001285488,6.54E-05,28.42948761,-3869.871547
41.55636899,0.523048366,73.05,0.24532009,45.66,0.673462756,0.354357603,2.654590945,0.995506128,0.000113294,0.004294624,8.60E-05,30.03916033,-3869.887669
29.18439025,0.475633956,73.05,0.00069578,45.66,0.42498672,0.413805669,5.00971383,0.037642601,0.001355576,0.961001623,2.01E-07,25.41814361,-3869.890098
33.04896036,0.484153477,73.05,0.086658361,45.66,0.512828043,0.384290608,4.480156147,0.230754415,0.766004002,0.002523845,0.000717738,26.48154383,-3869.899918
33.49921877,0.522843479,73.05,0.08200598,45.66,0.494339432,0.372581188,6.843610539,1.48E-07,1.13E-06,0.999998716,1.20E-09,31.45850573,-3869.930677
32.91726607,0.493775882,73.05,0.065881842,45.66,0.452552847,0.43595067,4.935928607,0.284519706,1.07E-05,0.715469617,7.06E-09,26.09756581,-3870.076344
42.30273524,0.491347689,73.05,0.279089166,45.66,0.722068884,0.35241817,3.599093894,0.38399422,3.79E-10,0.496992965,0.119012814,41.54012807,-3870.288044
40.95633632,0.505827896,73.05,0.240679767,45.66,0.742728509,0.337572527,1.647319191,0.001485727,1.56E-11,0.998160704,0.000353569,27.12682842,-3870.334667
37.01349659,0.498780924,73.05,0.161339018,45.66,0.555414905,0.397040779,4.914011441,0.307753423,4.87E-08,0.69224652,8.66E-09,21.06936811,-3870.344635
43.8805624,0.482229153,73.05,0.297283845,45.66,0.690645544,0.375657283,1.744422899,0.29150925,1.80E-05,0.708461818,1.09E-05,31.12880753,-3870.488785
34.15029685,0.491234598,73.05,0.093987495,45.66,0.524989923,0.365953403,3.451984088,0.006186358,5.16E-07,0.993799408,1.37E-05,28.04636086,-3870.604025
31.06195335,0.488053717,73.05,0.042041964,45.66,0.489857302,0.349247529,4.887405366,0.014784884,0.000185323,0.985029743,5.04E-08,37.26124634,-3870.634352
39.98416076,0.420653283,73.05,0.229480347,45.66,0.638998047,0.386246407,2.41E-07,0.001411281,7.06E-06,0.963916853,0.034664808,39.30403511,-3870.89031
40.58779794,0.481976622,73.05,0.231591084,45.66,0.62508959,0.400013138,2.846792268,0.003342176,0.000243878,0.969417742,0.026996204,12.11238728,-3870.901497
43.31363917,0.486655147,73.05,0.263738087,45.66,0.629870628,0.417027504,1.26E-07,0.004506269,0.001232479,0.296533026,0.697728225,27.02123025,-3871.162774
37.63248025,0.523721653,73.05,0.152776459,45.66,0.538484349,0.4008992,3.967333422,1.45E-05,6.63E-07,0.077279062,0.92270573,34.81794142,-3871.203842
44.03757015,0.530397284,73.05,0.28670341,45.66,0.737715186,0.360122254,0.793432654,0.205305328,1.27E-05,0.794666251,1.58E-05,24.00457533,-3871.268461
42.68724887,0.491318608,73.05,0.278406867,45.66,0.690415861,0.367426895,3.857921521,0.00047185,0.001876897,0.997166691,0.000484562,35.35690051,-3871.307623
36.71307784,0.507455578,73.05,0.148586659,45.66,0.582123976,0.35369794,2.389187053,0.009302847,8.72E-05,0.986826571,0.00378335,30.29200158,-3871.412668
46.36922879,0.499075145,73.05,0.340294942,45.66,0.774491479,0.370517614,2.660880359,0.895063269,0.095216966,0.009657181,6.26E-05,18.43240008,-3871.424428
49.49723857,0.536499708,73.05,0.381474402,45.66,0.802467978,0.362864646,1.479808966,0.99720047,0.001723337,0.001075121,1.07E-06,15.13054516,-3871.483352
29.10507573,0.514765005,73.05,0.000184105,45.66,0.434339158,0.390733052,6.762520787,0.010720583,6.56E-05,0.989209309,4.47E-06,31.89179404,-3871.484656
37.69497596,0.47592878,73.05,0.18178352,45.66,0.56378141,0.385134529,4.035183938,0.995150251,0.004612105,0.000203874,3.38E-05,36.75242618,-3871.509933
43.57565833,0.541531993,73.05,0.284503611,45.66,0.724604151,0.360490855,3.640166806,0.998368206,0.000172568,0.001441869,1.74E-05,15.12258392,-3871.554254
40.88532885,0.492129869,73.05,0.239146938,45.66,0.630008284,0.381546425,2.581476874,0.03113113,0.071452679,0.764121854,0.133294337,32.22521325,-3871.603767
35.17028861,0.529179361,73.05,0.120448889,45.66,0.540466145,0.37862527,5.942894419,0.008338396,0.006523274,0.985138275,5.42E-08,15.71855662,-3871.618419
38.36390888,0.510105989,73.05,0.178774272,45.66,0.585037294,0.365660284,4.215935849,0.134493934,9.27E-05,0.858789167,0.006624188,22.97978109,-3871.637257
34.20596933,0.495413814,73.05,0.102231445,45.66,0.51316621,0.387909678,5.07556217,3.31E-05,0.000724812,0.9939496,0.005292508,14.60793253,-3871.643434
30.38150211,0.50074934,73.05,0.026946208,45.66,0.439370631,0.441413447,6.015638443,0.482942059,0.052469266,0.464454474,0.0001342,15.47269747,-3871.650314
40.1865096,0.517762149,73.05,0.211854556,45.66,0.601866049,0.382913005,3.298797733,0.005754397,2.56E-06,0.994243043,2.38E-10,27.36492779,-3871.721466
30.50388699,0.468482374,73.05,0.036981299,45.66,0.457178606,0.392725977,5.574202258,0.022364653,0.002832633,0.955830795,0.018971919,40.49690501,-3871.789021
28.84296041,0.51910654,73.05,0.008259335,45.66,0.480921839,0.387257099,7.910390623,0.63176763,0.002040591,0.366180063,1.17E-05,27.95684997,-3871.800686
29.97042039,0.512740317,73.05,0.013534491,45.66,0.468146013,0.366754147,5.91435667,0.021246385,5.70E-05,0.978696099,5.50E-07,20.72217459,-3871.834168
38.48291403,0.495348622,73.05,0.184427172,45.66,0.60335313,0.364999075,3.569788748,0.004275004,0.036533089,0.018975232,0.940216675,22.8969042,-3871.923273
29.59908664,0.512107517,73.05,0.002492172,45.66,0.423482664,0.418502926,7.049374481,0.159062852,6.35E-13,0.525440254,0.315496894,16.96673892,-3871.965942
28.76764012,0.480752525,73.05,0.003257393,45.66,0.423934426,0.412768219,6.629017429,0.018449948,0.000691863,0.980858189,6.90E-10,26.89890906,-3872.079925
32.13356103,0.525368297,73.05,0.057214271,45.66,0.469200306,0.417414405,6.153397517,0.133465577,1.73E-05,0.866511085,6.07E-06,10.45834969,-3872.139078
48.03095084,0.491359642,73.05,0.378548443,45.66,0.817923597,0.357995999,1.717052809,0.431486083,0.561653616,0.006521323,0.000338978,22.49524562,-3872.188319
40.37299568,0.513051989,73.05,0.213864161,45.66,0.609105266,0.369394595,2.948178043,0.99956193,4.66E-06,0.000430569,2.84E-06,32.60730972,-3872.306847
29.84479958,0.446151221,73.05,0.029043165,45.66,0.454942536,0.412316995,6.065389633,0.018925711,0.001703141,0.979370189,9.58E-07,13.40563447,-3872.391484
32.46341325,0.502838838,73.05,0.066482338,45.66,0.494711636,0.369124361,5.60812852,0.027809484,0.006656472,0.904026427,0.061507616,30.66118332,-3872.450991
30.47945063,0.51706409,73.05,0.032278055,45.66,0.482452246,0.352624192,6.769601083,0.001295124,4.19E-12,0.825374936,0.17332994,38.1222481,-3872.466944
29.00093563,0.519072798,73.05,0.001660115,45.66,0.478699972,0.373927137,6.301010374,0.00080325,0.002789418,0.502122848,0.494284485,8.312895572,-3872.562488
31.34697371,0.526287356,73.05,0.039420157,45.66,0.458932628,0.404587333,7.664271242,1.39E-06,3.97E-06,0.999994636,1.11E-10,20.33034682,-3872.56504
34.82284905,0.509106741,73.05,0.117753277,45.66,0.54676121,0.371386267,4.779997798,0.998994478,1.34E-07,0.001005266,1.22E-07,13.76238563,-3872.577804
31.1947975,0.511427242,73.05,0.039340744,45.66,0.479211073,0.383090727,5.954294846,0.604739269,0.004096403,0.378355938,0.01280839,22.45638509,-3872.592112
32.51267394,0.512374645,73.05,0.063709478,45.66,0.446937472,0.441862244,5.619188967,0.937437171,0.060779119,0.00173676,4.70E-05,18.39096813,-3872.654557
35.15702925,0.497569617,73.05,0.12915312,45.66,0.533839615,0.380060802,5.393453712,0.001180638,2.60E-06,0.998816741,2.31E-08,31.48676977,-3872.655877
43.88778686,0.481855932,73.05,0.286007245,45.66,0.703575692,0.389345785,6.65E-07,0.063392292,0.001003212,0.935590663,1.38E-05,6.603566461,-3872.684502
36.82794828,0.508457174,73.05,0.150033106,45.66,0.567067992,0.368488994,4.543602065,0.010344219,0.001107899,0.039775052,0.948772831,22.16818968,-3872.738087
36.05367599,0.493603931,73.05,0.134674476,45.66,0.559924734,0.364694202,3.538348863,0.977885681,0.010661256,0.01138862,6.44E-05,28.76331002,-3872.760705
34.87166444,0.537291365,73.05,0.121428746,45.66,0.566336887,0.371222263,6.76751019,0.283269172,0.001404629,0.714563734,0.000762464,19.55545553,-3872.789918
29.25089101,0.515704339,73.05,0.007944634,45.66,0.426379058,0.432566706,6.278691729,0.79963144,0.197525045,0.002442874,0.000400641,14.57213672,-3872.808315
39.18122341,0.526056873,73.05,0.203022165,45.66,0.625897264,0.363124606,4.637954199,0.95547683,0.043989247,0.000122879,0.000411043,19.50968351,-3872.834513
47.02471953,0.499192541,73.05,0.348281933,45.66,0.787185482,0.346662172,1.554167998,0.05003304,0.000173276,0.949691032,0.000102651,31.32456499,-3872.841491
33.59566527,0.514315328,73.05,0.099354093,45.66,0.56597238,0.338765553,4.467618345,5.90E-07,1.92E-05,0.999980164,1.38E-10,33.26763876,-3873.011303
41.59627447,0.536980822,73.05,0.223660344,45.66,0.63359414,0.362512054,2.309693568,0.578285703,1.10E-05,0.421332004,0.000371312,30.78242074,-3873.170532
30.516239,0.501653569,73.05,0.021437009,45.66,0.439071325,0.396666212,6.226684055,0.087017007,0.023762159,0.889220802,3.10E-08,34.88107222,-3873.329123
31.16687309,0.554573864,73.05,0.029550257,45.66,0.466306562,0.399372479,8.052155422,0.433246248,4.29E-11,0.566753752,6.90E-11,21.76084797,-3873.362375
33.42281907,0.482717348,73.05,0.090881626,45.66,0.509927355,0.379217039,5.559967332,0.977462119,0.0210881,0.00091827,0.000531511,30.48393251,-3873.374009
32.86637797,0.524122231,73.05,0.076712784,45.66,0.518207124,0.372674472,6.093307354,0.013111949,0.960358176,0.026226141,0.000303734,16.83228437,-3873.429963
34.17066485,0.511868929,73.05,0.094410696,45.66,0.492383806,0.415858658,4.302699594,0.396166743,9.08E-12,0.603833257,5.37E-11,12.14737549,-3873.470305
42.93772955,0.511480768,73.05,0.288210288,45.66,0.687956245,0.38324496,4.706090931,0.815950757,3.72E-05,0.184011941,8.04E-08,16.73082701,-3873.564647
49.91885716,0.477637926,73.05,0.396977411,45.66,0.766661233,0.342916087,1.023212539,0.997753341,2.22E-06,0.00224443,8.79E-09,108.0585545,-3873.78375
44.71067829,0.528447573,73.05,0.277209022,45.66,0.703404005,0.367762182,0.254175385,0.378343122,0.181285273,0.436368511,0.004003094,16.69328845,-3873.851882
37.38197671,0.521014375,73.05,0.161598622,45.66,0.558142692,0.376605634,4.397035787,0.373839643,0.013855659,0.609219615,0.003085083,20.13087282,-3873.943695
34.4325646,0.478023098,73.05,0.114447339,45.66,0.500335377,0.419491979,4.275009286,0.158970834,0.17422721,0.656872915,0.009929041,26.48958614,-3873.976189
31.90798939,0.508135109,73.05,0.050939458,45.66,0.482423472,0.366856063,5.787100558,0.97191455,8.04E-07,0.028084635,1.06E-08,42.19227627,-3874.014834
42.75965244,0.49705692,73.05,0.260043304,45.66,0.648031401,0.383782229,3.037004428,0.004174917,0.092383096,0.903439861,2.13E-06,22.57606402,-3874.029644
36.90929752,0.484936923,73.05,0.152476662,45.66,0.594458439,0.335080394,2.894989792,0.019304931,6.11E-13,0.575641113,0.405053956,39.4770457,-3874.190166
29.26233222,0.451077984,73.05,0.019652813,45.66,0.467093072,0.375735792,5.152034013,0.023463478,0.005741242,0.970727012,6.83E-05,35.92018261,-3874.219931
34.15176159,0.514942449,73.05,0.090693446,45.66,0.508966615,0.362152439,4.411844773,0.977993487,0.010619287,0.01137955,7.68E-06,39.7005556,-3874.274475
43.50794241,0.533545112,73.05,0.280156562,45.66,0.687635507,0.382027312,3.91423474,0.005585119,2.45E-09,0.994414879,2.18E-10,25.47856262,-3874.29347
29.97121869,0.495593863,73.05,0.020065057,45.66,0.433684202,0.429103745,8.648496585,0.000449275,4.97E-12,0.025683217,0.973867508,28.11880285,-3874.295939
43.98561532,0.523359329,73.05,0.277099053,45.66,0.665814561,0.379665179,2.032445217,0.962910974,1.37E-06,0.036820782,0.000266878,18.22820189,-3874.371701
29.64418741,0.525215857,73.05,0.000798746,45.66,0.407478052,0.446781615,6.352748416,6.58E-07,0.000229434,0.999769907,6.12E-10,18.10167949,-3874.421569
34.89670098,0.498049413,73.05,0.121806593,45.66,0.505378698,0.38778504,4.25447026,0.00704808,0.001482356,0.991178341,0.000291223,54.69683528,-3874.440562
37.12128166,0.512320515,73.05,0.158195797,45.66,0.55082172,0.395746735,4.585798088,0.99928514,1.42E-07,0.000714297,4.20E-07,20.08909828,-3874.48092
32.91605175,0.515734595,73.05,0.0764085,45.66,0.483276069,0.407978543,7.461237774,0.004832546,0.001838807,0.992220516,0.00110813,18.9165373,-3874.534049
38.023427,0.49624541,73.05,0.177202879,45.66,0.573047547,0.374434145,3.202052564,0.00208175,0.001269216,0.986268875,0.010380158,21.18109366,-3874.562286
