R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,spanLogLik,LogLik
29.00364072,0.450490016,73.05,0.006544201,45.66,0.440884127,0.430906916,0.297788518,0.184973929,0.516977856,0.000259698,24.51185622,-3911.967155
47.19835019,0.487648099,73.05,0.354008766,45.66,0.75703226,0.33924851,0.050612533,8.69E-06,0.949378716,5.93E-08,39.54108543,-3911.969405
48.78477083,0.489808008,73.05,0.38202498,45.66,0.741201824,0.362847346,0.471713996,0.028609427,0.498160795,0.001515781,54.20352772,-3912.19068
34.76667386,0.452333063,73.05,0.104639247,45.66,0.502167572,0.392196461,0.006650329,0.867006534,0.126342972,1.65E-07,20.915191,-3912.191939
45.32811813,0.489888979,73.05,0.303970324,45.66,0.698307056,0.340390862,0.141527185,0.018490854,0.837899425,0.002082537,27.60156431,-3912.806987
55.57613103,0.511399792,73.05,0.499560793,45.66,0.896162893,0.347227126,0.044537537,8.51E-07,0.954974627,0.000486985,69.99904268,-3912.814357
52.80498787,0.519214299,73.05,0.451889537,45.66,0.870796205,0.3369828,0.996666774,0.000718796,0.002611854,2.58E-06,48.63584059,-3913.026796
32.58166881,0.482514267,73.05,0.054167733,45.66,0.461917951,0.385123,0.022266575,0.000422269,0.977136976,0.00017418,34.20433573,-3913.115238
48.35628046,0.497110251,73.05,0.365730878,45.66,0.708516413,0.367634114,0.717570294,0.261318443,0.020813182,0.00029808,52.85648512,-3913.141393
44.21967576,0.467845074,73.05,0.279661356,45.66,0.637079364,0.366605983,0.11104391,9.56E-05,0.888836711,2.38E-05,38.08249116,-3913.499593
45.79836252,0.47580535,73.05,0.322151697,45.66,0.648345338,0.420069668,0.973137312,0.012337101,0.014366006,0.000159581,25.35343874,-3913.622995
51.59127464,0.487946197,73.05,0.435014025,45.66,0.812747822,0.366860718,0.15991623,2.98E-06,0.839119187,0.000961606,22.64156972,-3913.671097
52.62566044,0.510802258,73.05,0.438978733,45.66,0.805186489,0.370428787,0.991302227,4.27E-06,0.008525448,0.000168052,30.0104658,-3913.729093
49.26579903,0.496689311,73.05,0.380713334,45.66,0.800107937,0.315933755,0.138447242,1.95E-06,0.861512472,3.83E-05,63.13610862,-3913.731461
48.69311254,0.47172161,73.05,0.35441961,45.66,0.674688679,0.372788495,0.000857755,3.56E-05,0.997848295,0.00125833,74.28003333,-3913.997376
45.97357544,0.472891752,73.05,0.318357294,45.66,0.667590883,0.368450548,0.046369151,0.003114081,0.950477638,3.91E-05,49.98821197,-3914.047199
51.79656483,0.509333927,73.05,0.427693379,45.66,0.772328916,0.376708795,0.771897748,0.000651503,0.227444079,6.67E-06,34.6121654,-3914.147949
47.79750834,0.465361906,73.05,0.36761784,45.66,0.758916308,0.349439846,0.315940013,0.468279208,0.215677512,0.000103267,59.48843823,-3914.483843
52.35541014,0.441985201,73.05,0.468802967,45.66,0.889537033,0.361555419,0.415230385,0.462563379,0.041120846,0.081085389,56.79412191,-3914.844945
45.44273035,0.496729264,73.05,0.290301821,45.66,0.62208409,0.385045853,0.939844485,5.90E-05,0.051785558,0.008310927,37.70418403,-3914.879175
51.19618354,0.484887573,73.05,0.412740114,45.66,0.775023355,0.381769895,0.007259895,0.002061378,0.990678207,5.20E-07,29.32379106,-3914.889038
48.99007824,0.507256389,73.05,0.386359429,45.66,0.770146909,0.363574142,0.003863861,7.88E-05,0.996016318,4.10E-05,46.73849507,-3915.260964
44.73901753,0.493142161,73.05,0.295744933,45.66,0.703515318,0.318512052,0.045363871,0.006773807,0.94639402,0.001468301,31.21501156,-3915.840554
55.08788093,0.500855312,73.05,0.481503158,45.66,0.86174309,0.366854755,0.990063405,0.007346586,0.002461078,0.000128931,35.79807347,-3915.868431
51.43888282,0.495062177,73.05,0.423802621,45.66,0.751328017,0.408390559,0.048323381,0.951252702,0.000246069,0.000177848,50.78482331,-3916.040985
43.03852358,0.489376224,73.05,0.25146081,45.66,0.616276267,0.35239396,0.002035521,0.000591981,0.997251624,0.000120873,74.91045758,-3916.101512
47.42521635,0.422703174,73.05,0.374317116,45.66,0.776640419,0.359769438,0.005946242,3.39E-06,0.993938325,0.000112047,39.99210153,-3916.393214
29.63276764,0.497031931,73.05,0.005448689,45.66,0.468730912,0.388015531,0.046933025,5.93E-05,0.952925329,8.24E-05,29.90312955,-3916.577793
44.4000869,0.476830111,73.05,0.281650364,45.66,0.646221446,0.358767904,0.440458963,0.483643041,0.072252016,0.00364598,47.55953004,-3916.634005
49.5259575,0.453242991,73.05,0.407116699,45.66,0.772537476,0.375261543,0.048449597,4.79E-05,0.951447857,5.47E-05,38.8047776,-3916.684342
38.00093036,0.47864114,73.05,0.151949088,45.66,0.515309676,0.392564845,0.028542805,9.66E-06,0.971447523,1.38E-08,58.30464167,-3916.900468
50.14972809,0.466711039,73.05,0.394202258,45.66,0.731223051,0.366632904,0.425602304,0.199028384,0.37521755,0.000151763,56.05335099,-3917.067243
34.61276084,0.448312266,73.05,0.105148663,45.66,0.509119823,0.377910961,0.435108602,0.542667263,0.000256676,0.021967459,41.36811943,-3917.089112
38.96763061,0.488158635,73.05,0.169062442,45.66,0.539845251,0.384886773,0.43318849,0.020770649,0.546038951,1.91E-06,21.08225607,-3917.147369
30.99691795,0.473040177,73.05,0.034317932,45.66,0.478270015,0.380261343,0.944903805,0.051158646,0.002664265,0.001273284,29.58310255,-3917.192968
42.01777941,0.453342214,73.05,0.252032015,45.66,0.605048642,0.3938941,0.986643345,0.012940456,0.000273988,0.000142211,24.15481034,-3917.221259
48.33845621,0.479735753,73.05,0.375012078,45.66,0.772854889,0.352418693,0.003201101,0.00014376,0.996654822,3.18E-07,38.22035232,-3917.303588
40.20450986,0.467542345,73.05,0.219012603,45.66,0.630284593,0.342343346,0.01732101,0.015430613,0.967243862,4.51E-06,29.80643445,-3917.387831
58.62454075,0.506468335,73.05,0.563596495,45.66,0.975032417,0.37090159,0.943332857,2.18E-06,0.056664622,3.44E-07,33.34045959,-3917.495233
30.42318296,0.450635127,73.05,0.025024477,45.66,0.463255517,0.381769061,0.012403747,0.001247299,0.986348934,1.96E-08,25.1661079,-3917.628563
54.62275475,0.513394712,73.05,0.485454597,45.66,0.86290506,0.364452941,0.074991844,0.876826406,0.047891728,0.000290022,35.54979596,-3917.640635
52.72894545,0.447767073,73.05,0.461620707,45.66,0.867560462,0.345692085,0.908379729,0.018277114,0.072565773,0.000777384,42.6050066,-3917.717466
36.04140315,0.421477823,73.05,0.140734042,45.66,0.521170924,0.390668679,0.010396467,4.94E-05,0.989549057,5.04E-06,16.3467242,-3917.7837
37.75266114,0.458898097,73.05,0.183174377,45.66,0.633671779,0.31845886,0.019228192,5.79E-05,0.573209233,0.407504657,47.76241034,-3917.807775
31.93307469,0.431920194,73.05,0.076092953,45.66,0.525763381,0.374612019,0.992680081,0.003982704,0.003313139,2.41E-05,16.08305449,-3917.869054
45.12912196,0.480728902,73.05,0.307591024,45.66,0.721702489,0.320332113,0.352999232,1.43E-05,0.646917882,6.86E-05,28.21153005,-3917.885315
34.62776651,0.49842011,73.05,0.096552372,45.66,0.528983959,0.355823996,0.000226097,0.013799196,0.077292963,0.908681744,41.1846461,-3918.217297
44.94881472,0.468316807,73.05,0.304299516,45.66,0.700259273,0.329449865,0.832469866,0.018941225,0.148528328,6.06E-05,53.46856336,-3918.327501
50.74490476,0.509685441,73.05,0.40749488,45.66,0.808441719,0.328259826,0.535990179,0.102531252,0.361477966,6.04E-07,69.88643425,-3918.356931
50.51437551,0.44465172,73.05,0.421465275,45.66,0.808781745,0.371332529,0.146548367,0.08648015,0.630578133,0.13639335,31.66696798,-3918.392564
47.8382697,0.483302305,73.05,0.354845425,45.66,0.703741753,0.377350963,0.9911748,0.006569894,0.002105805,0.000149501,22.02662968,-3918.444839
46.41399493,0.469472534,73.05,0.338820262,45.66,0.669481287,0.388311776,0.608375195,0.001867325,0.379894271,0.009863209,18.51659053,-3918.714644
40.9680281,0.463200267,73.05,0.237653996,45.66,0.639561589,0.348895026,0.45716546,0.540419426,0.000600022,0.001815092,27.26941188,-3918.730876
44.50390283,0.476417709,73.05,0.288790641,45.66,0.686742719,0.328598372,0.580593391,0.000831361,0.418358203,0.000217045,36.26885242,-3918.861681
41.92741348,0.536212272,73.05,0.225355259,45.66,0.634573499,0.343313561,0.001784161,0.004697108,0.986350265,0.007168467,22.89947719,-3918.910895
51.60543083,0.50808119,73.05,0.41476444,45.66,0.790556289,0.357884831,0.974514111,0.023148453,0.002303095,3.43E-05,31.14685625,-3918.996373
53.27231337,0.491015452,73.05,0.471528978,45.66,0.902255007,0.344255077,0.139330895,0.001180819,0.859488205,8.11E-08,25.6883711,-3919.234965
47.14881828,0.505641858,73.05,0.342078555,45.66,0.784565111,0.320281575,0.007674648,6.07E-06,0.992315256,4.02E-06,44.04457818,-3919.433673
55.78262278,0.505448981,73.05,0.511612968,45.66,0.896637431,0.372907771,0.054933745,1.76E-06,0.941420905,0.00364359,43.3521184,-3919.461434
50.93329658,0.470239661,73.05,0.421980538,45.66,0.775570024,0.38653404,0.072675674,0.000878679,0.926292173,0.000153473,26.1694798,-3919.673025
46.85054422,0.44372135,73.05,0.368977597,45.66,0.755066656,0.354667389,0.851750387,0.000106018,0.144989924,0.003153671,57.19267318,-3919.710454
28.90748428,0.478081106,73.05,0.001204531,45.66,0.443958633,0.397404528,0.000777842,0.013285926,0.033399378,0.952536855,51.4084723,-3919.820435
30.02151101,0.485816386,73.05,0.003004846,45.66,0.485036312,0.370918569,0.099190418,0.00086949,0.899937726,2.37E-06,41.03527165,-3919.871051
36.70892716,0.438624406,73.05,0.153421985,45.66,0.565299995,0.346947419,2.80E-05,0.007112513,0.989123615,0.003735886,36.27766474,-3919.943279
51.68519837,0.500810507,73.05,0.430089973,45.66,0.792184788,0.356078153,0.962100195,7.32E-06,0.037881341,1.11E-05,32.756733,-3920.063575
32.31138561,0.43673309,73.05,0.069702259,45.66,0.440503796,0.472627926,0.020094998,0.977933904,5.36E-05,0.001917545,21.95620683,-3920.06998
35.43310286,0.44492042,73.05,0.1303451,45.66,0.530084137,0.378186967,0.002797363,0.000272531,0.996926828,3.28E-06,14.32546304,-3920.092794
50.88537535,0.498097046,73.05,0.410180666,45.66,0.741962993,0.386107251,0.933215521,0.035596106,0.030105874,0.001082499,29.54487749,-3920.119876
40.34728901,0.505450524,73.05,0.197301432,45.66,0.58884047,0.358441737,0.285484318,0.000445901,0.713816658,0.000253123,37.05606452,-3920.120812
43.00983378,0.4559088,73.05,0.266366769,45.66,0.638006272,0.351984966,1.13E-05,3.18E-06,0.997750477,0.002235047,41.18045188,-3920.135703
58.4120043,0.527074586,73.05,0.536797137,45.66,0.901463253,0.388037905,0.912133181,0.000279727,0.087488464,9.86E-05,49.88744703,-3920.187979
41.64408434,0.434263727,73.05,0.25381397,45.66,0.677081498,0.331140389,1.41E-05,0.99998504,2.66E-07,6.09E-07,40.86200371,-3920.220437
34.55841843,0.440767678,73.05,0.113599151,45.66,0.54501154,0.349137117,0.016627524,5.78E-06,0.983362544,4.15E-06,28.55046852,-3920.367523
33.79647165,0.46930203,73.05,0.091030007,45.66,0.542561922,0.33843925,0.018050198,0.000611159,0.980468252,0.000870392,31.9474069,-3920.38877
42.26497204,0.459339785,73.05,0.255601617,45.66,0.58990871,0.406821152,0.484193772,0.04400921,0.460801129,0.010995889,23.86397377,-3920.457195
53.02376708,0.490067575,73.05,0.475437234,45.66,0.981327237,0.328589611,0.266254057,0.093513553,0.640100071,0.00013232,16.00570543,-3920.617919
52.69971552,0.489337537,73.05,0.447895486,45.66,0.830393131,0.358273676,0.101384611,0.326460402,0.569152446,0.003002541,44.27562261,-3920.89925
51.60432306,0.484970012,73.05,0.41409826,45.66,0.688432816,0.441584207,0.848041133,0.048304451,0.103653842,5.75E-07,29.14122806,-3921.045412
47.62784434,0.523076191,73.05,0.331853208,45.66,0.777061879,0.301121962,4.53E-05,0.000440151,0.999478896,3.56E-05,60.58111515,-3921.17626
47.89246132,0.45881208,73.05,0.36503517,45.66,0.72048021,0.35957177,0.919744157,0.079378538,0.000867586,9.72E-06,46.54655141,-3921.470603
44.99153423,0.45476228,73.05,0.301808013,45.66,0.638021867,0.373233126,0.022777897,0.088532842,0.888632891,5.64E-05,55.91894237,-3921.505206
31.89130239,0.480296324,73.05,0.04658014,45.66,0.443365018,0.403566725,0.039476159,0.000152971,0.960360779,1.01E-05,56.46749572,-3921.843175
38.70762012,0.458248635,73.05,0.186387759,45.66,0.573646947,0.374434239,0.018383474,0.00012565,0.981490218,6.58E-07,23.93013992,-3921.86525
40.52660607,0.444767249,73.05,0.228659825,45.66,0.652865119,0.3311299,0.008186795,1.23E-05,0.989912329,0.001888588,88.58616396,-3921.95816
60.11603898,0.527024903,73.05,0.570306824,45.66,0.943998928,0.369797822,0.021109547,1.39E-05,0.978876546,7.00E-09,28.51435432,-3922.043835
44.53589493,0.471978721,73.05,0.293742986,45.66,0.622932956,0.394135586,0.247811111,0.18959876,0.562162034,0.000428095,20.66178978,-3922.145215
54.74214609,0.526030483,73.05,0.502654121,45.66,0.959926629,0.324671713,0.439845723,5.83E-06,0.560148437,8.60E-09,52.11971918,-3922.179116
51.77632605,0.482842469,73.05,0.436058156,45.66,0.909233867,0.315392147,0.184433789,0.000105223,0.815420302,4.07E-05,30.46411247,-3922.280515
29.75239303,0.462843956,73.05,0.011792137,45.66,0.441097128,0.392251868,0.009057451,0.987349797,2.80E-05,0.003564707,32.20470904,-3922.638132
40.6230111,0.470527418,73.05,0.210560124,45.66,0.582341648,0.371336704,0.023626685,0.002799774,0.972271989,0.001301552,17.00345953,-3922.897226
49.52492783,0.500702721,73.05,0.375088262,45.66,0.726996224,0.363931082,0.001347956,0.136975559,0.85723398,0.004442505,26.14927527,-3922.953703
49.85189566,0.469327801,73.05,0.3946197,45.66,0.796408079,0.333729992,0.78484563,0.197956198,0.017092792,0.00010538,43.69974883,-3923.182966
30.05791147,0.4687044,73.05,0.007163447,45.66,0.451988945,0.368624205,0.016744842,0.001838631,0.98128981,0.000126717,36.36973168,-3923.195869
29.19649368,0.456262675,73.05,0.001668152,45.66,0.457157091,0.372502733,0.431503438,0.127402322,0.440795796,0.000298443,63.3553662,-3923.307595
41.1377538,0.474864549,73.05,0.220403477,45.66,0.577825788,0.372007913,7.81E-05,5.18E-13,0.024128433,0.97579347,39.48434981,-3923.386563
47.52424314,0.515896635,73.05,0.323046215,45.66,0.729890464,0.323889557,0.806903108,0.098752644,0.09108359,0.003260658,27.93344498,-3923.425115
44.15545975,0.453637216,73.05,0.279687559,45.66,0.625798604,0.357992711,0.003636177,7.39E-12,0.119438368,0.876925455,69.12129076,-3923.493126
49.51096433,0.491824528,73.05,0.393049705,45.66,0.820568921,0.325966549,0.078092943,0.00035751,0.921425252,0.000124296,35.79574935,-3923.499202
54.12522536,0.480277837,73.05,0.491206699,45.66,0.915002671,0.336029508,0.98877159,0.004734572,0.000647213,0.005846626,42.73366519,-3923.681008
28.99256162,0.446036949,73.05,0.002295358,45.66,0.478427899,0.359399448,0.993339485,0.000947545,0.00571282,1.50E-07,50.47618887,-3923.779192
31.42728495,0.438004984,73.05,0.046101711,45.66,0.481595428,0.377224131,0.021519301,0.000110914,0.970266634,0.00810315,18.83198523,-3923.811543
44.28956986,0.437442408,73.05,0.289039073,45.66,0.632659135,0.366511118,0.309385136,0.566762047,0.123710186,0.000142631,47.75211561,-3923.81851
57.02878595,0.521582362,73.05,0.511550126,45.66,0.817880042,0.400318708,0.006349138,1.63E-05,0.993633778,7.47E-07,69.73158343,-3923.831902
46.51126537,0.450662421,73.05,0.339732804,45.66,0.706785743,0.366332679,0.963381598,0.008841935,0.022278736,0.005497731,33.50564191,-3923.998005
37.20486512,0.465834276,73.05,0.152325356,45.66,0.509040887,0.408137225,0.985817576,0.012926044,0.001252864,3.52E-06,44.55465264,-3924.046611
44.79448127,0.460247819,73.05,0.316476254,45.66,0.745129507,0.329557717,0.028136197,0.00016191,0.968123837,0.003578056,26.08442221,-3924.108036
46.3329377,0.498793126,73.05,0.320212668,45.66,0.683015441,0.354575842,0.00030695,0.009430719,0.956287047,0.033975284,31.59523319,-3924.177918
43.62801355,0.473500761,73.05,0.280977392,45.66,0.652794783,0.352698258,0.028098462,0.009913514,0.908615149,0.053372874,27.83504971,-3924.180143
47.23237294,0.477157185,73.05,0.343791352,45.66,0.691697543,0.353480392,0.635438722,0.038451754,0.324503668,0.001605856,72.78551475,-3924.40986
38.6088049,0.469118287,73.05,0.169062025,45.66,0.588505749,0.328108442,0.000214383,0.007156701,0.987280109,0.005348808,29.52806934,-3924.520717
40.79300724,0.478195206,73.05,0.224422127,45.66,0.626650267,0.334947599,0.080340367,0.008529646,0.907062005,0.004067981,25.68135569,-3924.560086
40.392052,0.460225145,73.05,0.217767312,45.66,0.573137282,0.386587774,6.24E-05,1.03E-05,0.999320768,0.000606599,44.25317722,-3924.637976
60.69901069,0.556841746,73.05,0.57845507,45.66,0.957583946,0.378884575,0.60141738,8.14E-12,0.363043528,0.035539093,37.88408487,-3925.006844
39.4967585,0.447237351,73.05,0.209155868,45.66,0.577890827,0.364455716,0.00452975,9.58E-07,0.990292886,0.005176405,48.06021848,-3925.207105
29.99018061,0.435045685,73.05,0.022607347,45.66,0.441189649,0.388200476,0.021714067,5.71E-05,0.978202086,2.68E-05,34.63931326,-3925.455334
57.93859469,0.517357347,73.05,0.542706638,45.66,0.937983295,0.362296467,0.764467628,6.23E-05,0.235398847,7.12E-05,55.92383826,-3925.545101
50.09065405,0.481345684,73.05,0.397357147,45.66,0.830419331,0.322451453,0.710186298,0.040508376,0.248496677,0.000808649,23.37069014,-3925.634763
39.36639077,0.457302704,73.05,0.205902957,45.66,0.619923072,0.344371205,0.311195055,0.000550285,0.687155842,0.001098817,14.27868902,-3925.650945
50.96762077,0.470260227,73.05,0.41905024,45.66,0.781907526,0.386482469,0.009136957,0.010475525,0.902081544,0.078305973,31.43272358,-3925.838744
39.72609638,0.449939441,73.05,0.196457986,45.66,0.5735871,0.37335372,0.056204808,2.48E-05,0.943770327,5.97E-08,31.57251809,-3925.983534
40.80657602,0.496752493,73.05,0.224070262,45.66,0.609581319,0.356002227,0.073091529,5.66E-05,0.926804421,4.74E-05,33.783866,-3926.007286
28.98647809,0.41686129,73.05,0.003588883,45.66,0.426929812,0.393746285,0.019631643,1.95E-07,0.980148152,0.00022001,53.71567706,-3926.038464
46.71106082,0.447976385,73.05,0.342803826,45.66,0.669923706,0.38979715,0.615649213,0.160390192,0.212193348,0.011767247,38.84653799,-3926.084204
60.07126893,0.540903229,73.05,0.568890745,45.66,0.892951275,0.432777451,0.00216677,0.038690424,0.835710261,0.123432546,6.586429944,-3926.110203
48.99682049,0.504890328,73.05,0.369158507,45.66,0.74668749,0.332439458,0.000141716,0.000270387,0.999378436,0.00020946,63.09553133,-3926.139115
50.07471047,0.484620167,73.05,0.401606294,45.66,0.794047087,0.325849857,0.988543023,0.000830584,0.009765445,0.000860949,62.73877581,-3926.200261
40.41772904,0.478168606,73.05,0.209521515,45.66,0.607732747,0.333853357,0.003706209,0.000437085,0.995823642,3.31E-05,50.57871606,-3926.200556
50.66815445,0.502421919,73.05,0.408076834,45.66,0.792540848,0.331635212,0.156969515,4.46E-05,0.842976187,9.66E-06,71.36848228,-3926.424669
51.84494617,0.508975525,73.05,0.438090755,45.66,0.859348793,0.340901516,0.001701206,3.24E-11,0.006480757,0.991818037,35.76366639,-3926.559273
47.87261129,0.460947715,73.05,0.359063523,45.66,0.690497693,0.37758803,6.04E-06,0.000193131,0.999752813,4.80E-05,50.67193336,-3926.630198
57.0728548,0.475963118,73.05,0.530770093,45.66,0.843959601,0.445769905,0.005765699,1.84E-10,0.427363605,0.566870696,25.65170307,-3926.655273
42.41014263,0.481627652,73.05,0.247441225,45.66,0.63741554,0.347935033,0.499921257,0.476380019,0.002850847,0.020847877,33.80585548,-3926.813285
44.25697865,0.453414284,73.05,0.297012579,45.66,0.719347712,0.323484175,0.076925916,0.001057034,0.921693061,0.00032399,33.94227157,-3926.835925
32.56912234,0.465032223,73.05,0.052788624,45.66,0.45872622,0.390856413,0.059846988,1.49E-05,0.9401152,2.30E-05,19.55142969,-3927.025005
